FullGeoName,Year,Travel status,County,Count,Legend,Notes
"NY, Ulster",2014,All,36111,1 to 4,1 to 4,"NY, Ulster County"
"NC, Caldwell",2014,All,37027,1 to 4,1 to 4,"NC, Caldwell County"
"NC, Carteret",2014,All,37031,1 to 4,1 to 4,"NC, Carteret County"
"NC, Craven",2014,All,37049,1 to 4,1 to 4,"NC, Craven County"
"NC, Forsyth",2014,All,37067,1 to 4,1 to 4,"NC, Forsyth County"
"NC, Guilford",2014,All,37081,1 to 4,1 to 4,"NC, Guilford County"
"NC, Mecklenburg",2014,All,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, Wake",2014,All,37183,1 to 4,1 to 4,"NC, Wake County"
"OH, Cuyahoga",2014,All,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Franklin",2014,All,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Hamilton",2014,All,39061,1 to 4,1 to 4,"OH, Hamilton County"
"OH, Montgomery",2014,All,39113,1 to 4,1 to 4,"OH, Montgomery County"
"OH, Portage",2014,All,39133,1 to 4,1 to 4,"OH, Portage County"
"OH, Scioto",2014,All,39145,1 to 4,1 to 4,"OH, Scioto County"
"PA, Allegheny",2014,All,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Centre",2014,All,42027,1 to 4,1 to 4,"PA, Centre County"
"PA, Lancaster",2014,All,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Lehigh",2014,All,42077,1 to 4,1 to 4,"PA, Lehigh County"
"PA, Northampton",2014,All,42095,1 to 4,1 to 4,"PA, Northampton County"
"PA, Washington",2014,All,42125,1 to 4,1 to 4,"PA, Washington County"
"RI, Kent",2014,All,44003,1 to 4,1 to 4,"RI, Kent County"
"RI, Providence",2014,All,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Charleston",2014,All,45019,1 to 4,1 to 4,"SC, Charleston County"
"SC, Richland",2014,All,45079,1 to 4,1 to 4,"SC, Richland County"
"TN, Davidson",2014,All,47037,1 to 4,1 to 4,"TN, Davidson County"
"TN, Greene",2014,All,47059,1 to 4,1 to 4,"TN, Greene County"
"TX, Brazoria",2014,All,48039,1 to 4,1 to 4,"TX, Brazoria County"
"TX, Collin",2014,All,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2014,All,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Denton",2014,All,48121,1 to 4,1 to 4,"TX, Denton County"
"TX, Ector",2014,All,48135,1 to 4,1 to 4,"TX, Ector County"
"TX, El Paso",2014,All,48141,1 to 4,1 to 4,"TX, El Paso County"
"TX, Freestone",2014,All,48161,1 to 4,1 to 4,"TX, Freestone County"
"TX, Galveston",2014,All,48167,1 to 4,1 to 4,"TX, Galveston County"
"TX, Hidalgo",2014,All,48215,1 to 4,1 to 4,"TX, Hidalgo County"
"TX, Montgomery",2014,All,48339,1 to 4,1 to 4,"TX, Montgomery County"
"TX, Nueces",2014,All,48355,1 to 4,1 to 4,"TX, Nueces County"
"TX, Tarrant",2014,All,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Tom Green",2014,All,48451,1 to 4,1 to 4,"TX, Tom Green County"
"TX, Travis",2014,All,48453,1 to 4,1 to 4,"TX, Travis County"
"TX, Williamson",2014,All,48491,1 to 4,1 to 4,"TX, Williamson County"
"VT, Caledonia",2014,All,50005,1 to 4,1 to 4,"VT, Caledonia County"
"VT, Chittenden",2014,All,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VA, Arlington",2014,All,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Chesterfield",2014,All,51041,1 to 4,1 to 4,"VA, Chesterfield County"
"VA, Clarke",2014,All,51043,1 to 4,1 to 4,"VA, Clarke County"
"VA, Fairfax",2014,All,51059,1 to 4,1 to 4,"VA, Fairfax County"
"VA, Fauquier",2014,All,51061,1 to 4,1 to 4,"VA, Fauquier County"
"VA, Franklin",2014,All,51067,1 to 4,1 to 4,"VA, Franklin County"
"VA, Wise",2014,All,51195,1 to 4,1 to 4,"VA, Wise County"
"VA, Falls Church City",2014,All,51610,1 to 4,1 to 4,"VA, Falls Church, City of"
"VA, Lynchburg City",2014,All,51680,1 to 4,1 to 4,"VA, Lynchburg, City of"
"VA, Winchester City",2014,All,51840,1 to 4,1 to 4,"VA, Winchester, City of"
"WA, Clark",2014,All,53011,1 to 4,1 to 4,"WA, Clark County"
"WA, Pierce",2014,All,53053,1 to 4,1 to 4,"WA, Pierce County"
"WV, Tyler",2014,All,54095,1 to 4,1 to 4,"WV, Tyler County"
"WI, Brown",2014,All,55009,1 to 4,1 to 4,"WI, Brown County"
"WI, Dane",2014,All,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Oneida",2014,All,55085,1 to 4,1 to 4,"WI, Oneida County"
"WI, Outagamie",2014,All,55087,1 to 4,1 to 4,"WI, Outagamie County"
"WI, St Croix",2014,All,55109,1 to 4,1 to 4,"WI, St. Croix County"
"WI, Waukesha",2014,All,55133,1 to 4,1 to 4,"WI, Waukesha County"
"PR, Adjuntas",2014,All,72001,1 to 4,1 to 4,"PR, Adjuntas Municipality"
"PR, Aguada",2014,All,72003,1 to 4,1 to 4,"PR, Aguada Municipality"
"PR, Barceloneta",2014,All,72017,1 to 4,1 to 4,"PR, Barceloneta Municipality"
"PR, Camuy",2014,All,72027,1 to 4,1 to 4,"PR, Camuy Municipality"
"PR, Cayey",2014,All,72035,1 to 4,1 to 4,"PR, Cayey Municipality"
"PR, Ciales Municipality",2014,All,72039,1 to 4,1 to 4,"PR, Ciales Municipality"
"PR, Cidra",2014,All,72041,1 to 4,1 to 4,"PR, Cidra Municipality"
"PR, Coamo",2014,All,72043,1 to 4,1 to 4,"PR, Coamo Municipality"
"PR, Comerio",2014,All,72045,1 to 4,1 to 4,"PR, Comerio Municipality"
"PR, Corozal",2014,All,72047,1 to 4,1 to 4,"PR, Corozal Municipality"
"PR, Fajardo",2014,All,72053,1 to 4,1 to 4,"PR, Fajardo Municipality"
"PR, Florida",2014,All,72054,1 to 4,1 to 4,"PR, Florida Municipality"
"PR, Guayanilla",2014,All,72059,1 to 4,1 to 4,"PR, Guayanilla Municipality"
"PR, Hatillo",2014,All,72065,1 to 4,1 to 4,"PR, Hatillo Municipality"
"PR, Hormigueros",2014,All,72067,1 to 4,1 to 4,"PR, Hormigueros Municipality"
"PR, Juana Diaz",2014,All,72075,1 to 4,1 to 4,"PR, Juana Diaz Municipality"
"PR, Juncos",2014,All,72077,1 to 4,1 to 4,"PR, Juncos Municipality"
"PR, Lajas",2014,All,72079,1 to 4,1 to 4,"PR, Lajas Municipality"
"PR, Loiza",2014,All,72087,1 to 4,1 to 4,"PR, Loiza Municipality"
"PR, Luquillo",2014,All,72089,1 to 4,1 to 4,"PR, Luquillo Municipality"
"PR, Maunabo",2014,All,72095,1 to 4,1 to 4,"PR, Maunabo Municipality"
"PR, Nabuabo",2014,All,72103,1 to 4,1 to 4,"PR, Naguabo Municipality"
"PR, Naranjito",2014,All,72105,1 to 4,1 to 4,"PR, Naranjito Municipality"
"PR, Orocovis",2014,All,72107,1 to 4,1 to 4,"PR, Orocovis Municipality"
"PR, Quebradillas",2014,All,72115,1 to 4,1 to 4,"PR, Quebradillas Municipality"
"PR, Rincon",2014,All,72117,1 to 4,1 to 4,"PR, Rincon Municipality"
"PR, Sabana Grande",2014,All,72121,1 to 4,1 to 4,"PR, Sabana Grande Municipality"
"PR, San German",2014,All,72125,1 to 4,1 to 4,"PR, San German Municipality"
"PR, San Lorenzo",2014,All,72129,1 to 4,1 to 4,"PR, San Lorenzo Municipality"
"PR, San Sabastian",2014,All,72131,1 to 4,1 to 4,"PR, San Sebastian Municipality"
"PR, Santa Isabel",2014,All,72133,1 to 4,1 to 4,"PR, Santa Isabel Municipality"
"PR, Vega Alta",2014,All,72143,1 to 4,1 to 4,"PR, Vega Alta Municipality"
"PR, Yabucoa",2014,All,72151,1 to 4,1 to 4,"PR, Yabucoa Municipality"
"PR, Yauco",2014,All,72153,1 to 4,1 to 4,"PR, Yauco Municipality"
"VI, St. Thomas",2014,All,78030,1 to 4,1 to 4,"VI, Saint Thomas Island"
"AZ, Maricopa",2014,All,04013,18,5 to 49,"AZ, Maricopa County"
"AZ, Pima",2014,All,04019,6,5 to 49,"AZ, Pima County"
"CA, Alameda",2014,All,06001,5,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2014,All,06037,37,5 to 49,"CA, Los Angeles County"
"CA, Orange",2014,All,06059,15,5 to 49,"CA, Orange County"
"CA, Riverside",2014,All,06065,6,5 to 49,"CA, Riverside County"
"CA, San Bernardino",2014,All,06071,7,5 to 49,"CA, San Bernardino County"
"CA, San Diego",2014,All,06073,8,5 to 49,"CA, San Diego County"
"CA, San Francisco",2014,All,06075,7,5 to 49,"CA, San Francisco, City and County of"
"CA, San Mateo",2014,All,06081,7,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2014,All,06085,13,5 to 49,"CA, Santa Clara County"
"CA, Sonoma",2014,All,06097,5,5 to 49,"CA, Sonoma County"
"FL, Broward",2014,All,12011,8,5 to 49,"FL, Broward County"
"FL, Hillsborough",2014,All,12057,6,5 to 49,"FL, Hillsborough County"
"FL, Miami-Dade",2014,All,12086,40,5 to 49,"FL, Miami-Dade County"
"FL, Palm Beach",2014,All,12099,6,5 to 49,"FL, Palm Beach County"
"HI, Honolulu",2014,All,15003,7,5 to 49,"HI, Honolulu, City and County of"
"MA, Suffolk",2014,All,25025,8,5 to 49,"MA, Suffolk County"
"NJ, Bergen",2014,All,34003,9,5 to 49,"NJ, Bergen County"
"NJ, Essex",2014,All,34013,9,5 to 49,"NJ, Essex County"
"NJ, Hudson",2014,All,34017,16,5 to 49,"NJ, Hudson County"
"NJ, Middlesex",2014,All,34023,6,5 to 49,"NJ, Middlesex County"
"NJ, Monmouth",2014,All,34025,10,5 to 49,"NJ, Monmouth County"
"NJ, Passaic",2014,All,34031,9,5 to 49,"NJ, Passaic County"
"NY, Bronx",2014,All,36005,9,5 to 49,"NY, Bronx County"
"NY, New York",2014,All,36061,23,5 to 49,"NY, New York County"
"NY, Queens",2014,All,36081,5,5 to 49,"NY, Queens County"
"NY, Suffolk",2014,All,36103,5,5 to 49,"NY, Suffolk County"
"NY, Westchester",2014,All,36119,6,5 to 49,"NY, Westchester County"
"TX, Harris",2014,All,48201,11,5 to 49,"TX, Harris County"
"WA, King",2014,All,53033,6,5 to 49,"WA, King County"
"PR, Aguadilla",2014,All,72005,6,5 to 49,"PR, Aguadilla Municipality"
"PR, Arecibo",2014,All,72013,9,5 to 49,"PR, Arecibo Municipality"
"PR, Arroyo",2014,All,72015,9,5 to 49,"PR, Arroyo Municipality"
"PR, Bayamon",2014,All,72021,35,5 to 49,"PR, Bayamon Municipality"
"PR, Cabo Rojo",2014,All,72023,6,5 to 49,"PR, Cabo Rojo Municipality"
"PR, Caguas",2014,All,72025,16,5 to 49,"PR, Caguas Municipality"
"PR, Canovanas",2014,All,72029,11,5 to 49,"PR, Canovanas Municipality"
"PR, Carolina",2014,All,72031,29,5 to 49,"PR, Carolina Municipality"
"PR, Catano",2014,All,72033,8,5 to 49,"PR, Catano Municipality"
"PR, Dorado",2014,All,72051,13,5 to 49,"PR, Dorado Municipality"
"PR, Guanica",2014,All,72055,10,5 to 49,"PR, Guanica Municipality"
"PR, Guayama",2014,All,72057,7,5 to 49,"PR, Guayama Municipality"
"PR, Guaynabo",2014,All,72061,11,5 to 49,"PR, Guaynabo Municipality"
"PR, Humacao Municipality",2014,All,72069,9,5 to 49,"PR, Humacao Municipality"
"PR, Isabela",2014,All,72071,10,5 to 49,"PR, Isabela Municipality"
"PR, Lares",2014,All,72081,27,5 to 49,"PR, Lares Municipality"
"PR, Las Piedras",2014,All,72085,9,5 to 49,"PR, Las Piedras Municipality"
"PR, Manati",2014,All,72091,38,5 to 49,"PR, Manati Municipality"
"PR, Maricao",2014,All,72093,6,5 to 49,"PR, Maricao Municipality"
"PR, Mayaguez",2014,All,72097,9,5 to 49,"PR, Mayaguez Municipality"
"PR, Moca",2014,All,72099,8,5 to 49,"PR, Moca Municipality"
"PR, Morovis",2014,All,72101,15,5 to 49,"PR, Morovis Municipality"
"PR, Patillas",2014,All,72109,10,5 to 49,"PR, Patillas Municipality"
"PR, Ponce",2014,All,72113,5,5 to 49,"PR, Ponce Municipality"
"PR, Rio Grande",2014,All,72119,7,5 to 49,"PR, Rio Grande Municipality"
"PR, Salinas",2014,All,72123,6,5 to 49,"PR, Salinas Municipality"
"PR, San Juan",2014,All,72127,45,5 to 49,"PR, San Juan Municipality"
"PR, Toa Alta",2014,All,72135,12,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2014,All,72137,6,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2014,All,72139,8,5 to 49,"PR, Trujillo Alto Municipality"
"PR, Utuado",2014,All,72141,23,5 to 49,"PR, Utuado Municipality"
"PR, Vega Baja",2014,All,72145,15,5 to 49,"PR, Vega Baja Municipality"
"VI, St. Croix",2014,All,78010,16,5 to 49,"VI, Saint Croix Island"
"AZ, Yuma",2014,All,04027,69,50 to 249,"AZ, Yuma County"
