FullGeoName,Year,Travel status,County,Count,Legend,Notes
"MO, St Louis City",2013,All,29510,1 to 4,1 to 4,"MO, St. Louis, City of"
"MT, Flathead",2013,All,30029,1 to 4,1 to 4,"MT, Flathead County"
"MT, Gallatin",2013,All,30031,1 to 4,1 to 4,"MT, Gallatin County"
"MT, Missoula",2013,All,30063,1 to 4,1 to 4,"MT, Missoula County"
"NV, Clark",2013,All,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Washoe",2013,All,32031,1 to 4,1 to 4,"NV, Washoe County"
"NH, Carroll",2013,All,33003,1 to 4,1 to 4,"NH, Carroll County"
"NH, Hillsborough",2013,All,33011,1 to 4,1 to 4,"NH, Hillsborough County"
"NY, Albany",2013,All,36001,1 to 4,1 to 4,"NY, Albany County"
"NY, Broome",2013,All,36007,1 to 4,1 to 4,"NY, Broome County"
"NY, Dutchess",2013,All,36027,1 to 4,1 to 4,"NY, Dutchess County"
"NY, Erie",2013,All,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Madison",2013,All,36053,1 to 4,1 to 4,"NY, Madison County"
"NY, Monroe",2013,All,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Niagara",2013,All,36063,1 to 4,1 to 4,"NY, Niagara County"
"NY, Oneida",2013,All,36065,1 to 4,1 to 4,"NY, Oneida County"
"NY, Onondaga",2013,All,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Ontario",2013,All,36069,1 to 4,1 to 4,"NY, Ontario County"
"NY, Orange",2013,All,36071,1 to 4,1 to 4,"NY, Orange County"
"NY, Richmond",2013,All,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Rockland",2013,All,36087,1 to 4,1 to 4,"NY, Rockland County"
"NY, Schuyler",2013,All,36097,1 to 4,1 to 4,"NY, Schuyler County"
"NY, Ulster",2013,All,36111,1 to 4,1 to 4,"NY, Ulster County"
"NC, Buncombe",2013,All,37021,1 to 4,1 to 4,"NC, Buncombe County"
"NC, Cabarrus",2013,All,37025,1 to 4,1 to 4,"NC, Cabarrus County"
"NC, Craven",2013,All,37049,1 to 4,1 to 4,"NC, Craven County"
"NC, Durham",2013,All,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Guilford",2013,All,37081,1 to 4,1 to 4,"NC, Guilford County"
"NC, Mecklenburg",2013,All,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, New Hanover",2013,All,37129,1 to 4,1 to 4,"NC, New Hanover County"
"NC, Orange",2013,All,37135,1 to 4,1 to 4,"NC, Orange County"
"NC, Stokes",2013,All,37169,1 to 4,1 to 4,"NC, Stokes County"
"NC, Wake",2013,All,37183,1 to 4,1 to 4,"NC, Wake County"
"ND, Grand Forks",2013,All,38035,1 to 4,1 to 4,"ND, Grand Forks County"
"OH, Butler",2013,All,39017,1 to 4,1 to 4,"OH, Butler County"
"OH, Cuyahoga",2013,All,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Fairfield",2013,All,39045,1 to 4,1 to 4,"OH, Fairfield County"
"OH, Franklin",2013,All,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Fulton",2013,All,39051,1 to 4,1 to 4,"OH, Fulton County"
"OH, Summit",2013,All,39153,1 to 4,1 to 4,"OH, Summit County"
"OH, Warren",2013,All,39165,1 to 4,1 to 4,"OH, Warren County"
"OH, Wyandot",2013,All,39175,1 to 4,1 to 4,"OH, Wyandot County"
"OK, Tulsa",2013,All,40143,1 to 4,1 to 4,"OK, Tulsa County"
"PA, Allegheny",2013,All,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Armstrong",2013,All,42005,1 to 4,1 to 4,"PA, Armstrong County"
"PA, Delaware",2013,All,42045,1 to 4,1 to 4,"PA, Delaware County"
"PA, Lancaster",2013,All,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Lawrence",2013,All,42073,1 to 4,1 to 4,"PA, Lawrence County"
"PA, Luzerne",2013,All,42079,1 to 4,1 to 4,"PA, Luzerne County"
"PA, Northampton",2013,All,42095,1 to 4,1 to 4,"PA, Northampton County"
"RI, Bristol",2013,All,44001,1 to 4,1 to 4,"RI, Bristol County"
"RI, Kent",2013,All,44003,1 to 4,1 to 4,"RI, Kent County"
"RI, Washington",2013,All,44009,1 to 4,1 to 4,"RI, Washington County"
"SC, Greenville",2013,All,45045,1 to 4,1 to 4,"SC, Greenville County"
"SC, Kershaw",2013,All,45055,1 to 4,1 to 4,"SC, Kershaw County"
"SC, Lexington",2013,All,45063,1 to 4,1 to 4,"SC, Lexington County"
"SC, Orangeburg",2013,All,45075,1 to 4,1 to 4,"SC, Orangeburg County"
"SC, Richland",2013,All,45079,1 to 4,1 to 4,"SC, Richland County"
"SD, Jerauld",2013,All,46073,1 to 4,1 to 4,"SD, Jerauld County"
"SD, Minnehaha",2013,All,46099,1 to 4,1 to 4,"SD, Minnehaha County"
"TN, Davidson",2013,All,47037,1 to 4,1 to 4,"TN, Davidson County"
"TN, Fayette",2013,All,47047,1 to 4,1 to 4,"TN, Fayette County"
"TN, Hamilton",2013,All,47065,1 to 4,1 to 4,"TN, Hamilton County"
"TN, Rutherford",2013,All,47149,1 to 4,1 to 4,"TN, Rutherford County"
"TN, Shelby",2013,All,47157,1 to 4,1 to 4,"TN, Shelby County"
"TN, Williamson",2013,All,47187,1 to 4,1 to 4,"TN, Williamson County"
"TX, Bell",2013,All,48027,1 to 4,1 to 4,"TX, Bell County"
"TX, Collin",2013,All,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Denton",2013,All,48121,1 to 4,1 to 4,"TX, Denton County"
"TX, El Paso",2013,All,48141,1 to 4,1 to 4,"TX, El Paso County"
"TX, Fort Bend",2013,All,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Galveston",2013,All,48167,1 to 4,1 to 4,"TX, Galveston County"
"TX, Hunt",2013,All,48231,1 to 4,1 to 4,"TX, Hunt County"
"TX, Montgomery",2013,All,48339,1 to 4,1 to 4,"TX, Montgomery County"
"TX, Nueces",2013,All,48355,1 to 4,1 to 4,"TX, Nueces County"
"TX, Scurry",2013,All,48415,1 to 4,1 to 4,"TX, Scurry County"
"TX, Travis",2013,All,48453,1 to 4,1 to 4,"TX, Travis County"
"TX, Val Verde",2013,All,48465,1 to 4,1 to 4,"TX, Val Verde County"
"TX, Wichita",2013,All,48485,1 to 4,1 to 4,"TX, Wichita County"
"TX, Wilbarger",2013,All,48487,1 to 4,1 to 4,"TX, Wilbarger County"
"TX, Willacy",2013,All,48489,1 to 4,1 to 4,"TX, Willacy County"
"TX, Williamson",2013,All,48491,1 to 4,1 to 4,"TX, Williamson County"
"VT, Lamoille",2013,All,50015,1 to 4,1 to 4,"VT, Lamoille County"
"VA, Arlington",2013,All,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Chesterfield",2013,All,51041,1 to 4,1 to 4,"VA, Chesterfield County"
"VA, Loudoun",2013,All,51107,1 to 4,1 to 4,"VA, Loudoun County"
"VA, Orange",2013,All,51137,1 to 4,1 to 4,"VA, Orange County"
"VA, Prince William",2013,All,51153,1 to 4,1 to 4,"VA, Prince William County"
"VA, Warren",2013,All,51187,1 to 4,1 to 4,"VA, Warren County"
"VA, Charlottesville City",2013,All,51540,1 to 4,1 to 4,"VA, Charlottesville, City of"
"VA, Manassas City",2013,All,51683,1 to 4,1 to 4,"VA, Manassas, City of"
"VA, Newport News City",2013,All,51700,1 to 4,1 to 4,"VA, Newport News, City of"
"VA, Richmond City",2013,All,51760,1 to 4,1 to 4,"VA, Richmond, City of"
"VA, Virginia Beach City",2013,All,51810,1 to 4,1 to 4,"VA, Virginia Beach, City of"
"VA, Winchester City",2013,All,51840,1 to 4,1 to 4,"VA, Winchester, City of"
"WA, Snohomish",2013,All,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Yakima",2013,All,53077,1 to 4,1 to 4,"WA, Yakima County"
"WV, Kanawha",2013,All,54039,1 to 4,1 to 4,"WV, Kanawha County"
"WV, Monongalia",2013,All,54061,1 to 4,1 to 4,"WV, Monongalia County"
"WI, Brown",2013,All,55009,1 to 4,1 to 4,"WI, Brown County"
"WI, Dane",2013,All,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Door",2013,All,55029,1 to 4,1 to 4,"WI, Door County"
"WI, Milwaukee",2013,All,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Outagamie",2013,All,55087,1 to 4,1 to 4,"WI, Outagamie County"
"WI, Richland",2013,All,55103,1 to 4,1 to 4,"WI, Richland County"
"WI, Walworth",2013,All,55127,1 to 4,1 to 4,"WI, Walworth County"
"WY, Laramie",2013,All,56021,1 to 4,1 to 4,"WY, Laramie County"
,2013,All,70999,1 to 4,1 to 4,"NY, Unk"
"PR, Barranquitas",2013,All,72019,1 to 4,1 to 4,"PR, Barranquitas Municipality"
"PR, Vieques",2013,All,72147,1 to 4,1 to 4,"PR, Vieques Municipality"
"CA, Alameda",2013,All,06001,16,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2013,All,06037,25,5 to 49,"CA, Los Angeles County"
"CA, Orange",2013,All,06059,7,5 to 49,"CA, Orange County"
"CA, San Diego",2013,All,06073,12,5 to 49,"CA, San Diego County"
"CA, San Mateo",2013,All,06081,5,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2013,All,06085,10,5 to 49,"CA, Santa Clara County"
"CT, Hartford",2013,All,09003,5,5 to 49,"CT, Hartford County"
"CT, New Haven",2013,All,09009,5,5 to 49,"CT, New Haven County"
"FL, Broward",2013,All,12011,11,5 to 49,"FL, Broward County"
"FL, Martin",2013,All,12085,17,5 to 49,"FL, Martin County"
"FL, Miami-Dade",2013,All,12086,47,5 to 49,"FL, Miami-Dade County"
"FL, Orange",2013,All,12095,15,5 to 49,"FL, Orange County"
"FL, Palm Beach",2013,All,12099,18,5 to 49,"FL, Palm Beach County"
"FL, St Lucie",2013,All,12111,6,5 to 49,"FL, St. Lucie County"
"HI, Honolulu",2013,All,15003,6,5 to 49,"HI, Honolulu, City and County of"
"IL, Cook",2013,All,17031,18,5 to 49,"IL, Cook County"
"MD, Montgomery",2013,All,24031,5,5 to 49,"MD, Montgomery County"
"MN, Hennepin",2013,All,27053,9,5 to 49,"MN, Hennepin County"
"NY, Bronx",2013,All,36005,29,5 to 49,"NY, Bronx County"
"NY, Kings",2013,All,36047,26,5 to 49,"NY, Kings County"
"NY, Nassau",2013,All,36059,11,5 to 49,"NY, Nassau County"
"NY, New York",2013,All,36061,48,5 to 49,"NY, New York County"
"NY, Queens",2013,All,36081,26,5 to 49,"NY, Queens County"
"NY, Suffolk",2013,All,36103,13,5 to 49,"NY, Suffolk County"
"NY, Westchester",2013,All,36119,7,5 to 49,"NY, Westchester County"
"PA, Montgomery",2013,All,42091,5,5 to 49,"PA, Montgomery County"
"PA, Philadelphia",2013,All,42101,10,5 to 49,"PA, Philadelphia County"
"RI, Providence",2013,All,44007,5,5 to 49,"RI, Providence County"
"TX, Bexar",2013,All,48029,6,5 to 49,"TX, Bexar County"
"TX, Cameron",2013,All,48061,37,5 to 49,"TX, Cameron County"
"TX, Harris",2013,All,48201,5,5 to 49,"TX, Harris County"
"TX, Hidalgo",2013,All,48215,13,5 to 49,"TX, Hidalgo County"
"TX, Tarrant",2013,All,48439,5,5 to 49,"TX, Tarrant County"
"VA, Fairfax",2013,All,51059,6,5 to 49,"VA, Fairfax County"
"WA, King",2013,All,53033,11,5 to 49,"WA, King County"
"PR, Adjuntas",2013,All,72001,20,5 to 49,"PR, Adjuntas Municipality"
"PR, Aguas Buenas",2013,All,72007,24,5 to 49,"PR, Aguas Buenas Municipality"
"PR, Aibonito",2013,All,72009,5,5 to 49,"PR, Aibonito Municipality"
"PR, Arroyo",2013,All,72015,39,5 to 49,"PR, Arroyo Municipality"
"PR, Barceloneta",2013,All,72017,31,5 to 49,"PR, Barceloneta Municipality"
"PR, Cayey",2013,All,72035,32,5 to 49,"PR, Cayey Municipality"
"PR, Ceiba",2013,All,72037,8,5 to 49,"PR, Ceiba Municipality"
"PR, Ciales Municipality",2013,All,72039,8,5 to 49,"PR, Ciales Municipality"
"PR, Cidra",2013,All,72041,18,5 to 49,"PR, Cidra Municipality"
"PR, Coamo",2013,All,72043,10,5 to 49,"PR, Coamo Municipality"
"PR, Comerio",2013,All,72045,46,5 to 49,"PR, Comerio Municipality"
"PR, Culebra",2013,All,72049,17,5 to 49,"PR, Culebra Municipality"
"PR, Florida",2013,All,72054,40,5 to 49,"PR, Florida Municipality"
"PR, Guanica",2013,All,72055,19,5 to 49,"PR, Guanica Municipality"
"PR, Guayanilla",2013,All,72059,10,5 to 49,"PR, Guayanilla Municipality"
"PR, Humacao Municipality",2013,All,72069,41,5 to 49,"PR, Humacao Municipality"
"PR, Jayuya",2013,All,72073,17,5 to 49,"PR, Jayuya Municipality"
"PR, Juana Diaz",2013,All,72075,44,5 to 49,"PR, Juana Diaz Municipality"
"PR, Las Piedras",2013,All,72085,35,5 to 49,"PR, Las Piedras Municipality"
"PR, Loiza",2013,All,72087,21,5 to 49,"PR, Loiza Municipality"
"PR, Luquillo",2013,All,72089,33,5 to 49,"PR, Luquillo Municipality"
"PR, Maricao",2013,All,72093,25,5 to 49,"PR, Maricao Municipality"
"PR, Maunabo",2013,All,72095,31,5 to 49,"PR, Maunabo Municipality"
"PR, Nabuabo",2013,All,72103,30,5 to 49,"PR, Naguabo Municipality"
"PR, Orocovis",2013,All,72107,5,5 to 49,"PR, Orocovis Municipality"
"PR, Penuelas",2013,All,72111,6,5 to 49,"PR, Penuelas Municipality"
"PR, Sabana Grande",2013,All,72121,48,5 to 49,"PR, Sabana Grande Municipality"
"PR, Salinas",2013,All,72123,36,5 to 49,"PR, Salinas Municipality"
"PR, San Lorenzo",2013,All,72129,44,5 to 49,"PR, San Lorenzo Municipality"
"PR, Santa Isabel",2013,All,72133,27,5 to 49,"PR, Santa Isabel Municipality"
"PR, Yabucoa",2013,All,72151,41,5 to 49,"PR, Yabucoa Municipality"
"PR, Yauco",2013,All,72153,17,5 to 49,"PR, Yauco Municipality"
"VI, St. John",2013,All,78020,10,5 to 49,"VI, Saint John Island"
"VI, St. Thomas",2013,All,78030,25,5 to 49,"VI, Saint Thomas Island"
"PR, Camuy",2013,All,72027,144,50 to 249,"PR, Camuy Municipality"
"PR, Canovanas",2013,All,72029,68,50 to 249,"PR, Canovanas Municipality"
"PR, Catano",2013,All,72033,64,50 to 249,"PR, Catano Municipality"
"PR, Corozal",2013,All,72047,54,50 to 249,"PR, Corozal Municipality"
"PR, Dorado",2013,All,72051,93,50 to 249,"PR, Dorado Municipality"
"PR, Fajardo",2013,All,72053,58,50 to 249,"PR, Fajardo Municipality"
"PR, Guayama",2013,All,72057,74,50 to 249,"PR, Guayama Municipality"
"PR, Guaynabo",2013,All,72061,244,50 to 249,"PR, Guaynabo Municipality"
"PR, Gurabo",2013,All,72063,80,50 to 249,"PR, Gurabo Municipality"
"PR, Hatillo",2013,All,72065,82,50 to 249,"PR, Hatillo Municipality"
"PR, Hormigueros",2013,All,72067,69,50 to 249,"PR, Hormigueros Municipality"
"PR, Juncos",2013,All,72077,90,50 to 249,"PR, Juncos Municipality"
"PR, Lajas",2013,All,72079,76,50 to 249,"PR, Lajas Municipality"
"PR, Lares",2013,All,72081,116,50 to 249,"PR, Lares Municipality"
"PR, Las Marias",2013,All,72083,77,50 to 249,"PR, Las Marias Municipality"
"PR, Manati",2013,All,72091,51,50 to 249,"PR, Manati Municipality"
"PR, Morovis",2013,All,72101,68,50 to 249,"PR, Morovis Municipality"
"PR, Naranjito",2013,All,72105,99,50 to 249,"PR, Naranjito Municipality"
"PR, Patillas",2013,All,72109,134,50 to 249,"PR, Patillas Municipality"
"PR, Ponce",2013,All,72113,119,50 to 249,"PR, Ponce Municipality"
"PR, Quebradillas",2013,All,72115,100,50 to 249,"PR, Quebradillas Municipality"
"PR, Rio Grande",2013,All,72119,74,50 to 249,"PR, Rio Grande Municipality"
"PR, San German",2013,All,72125,169,50 to 249,"PR, San German Municipality"
"PR, Toa Alta",2013,All,72135,147,50 to 249,"PR, Toa Alta Municipality"
"PR, Toa Baja",2013,All,72137,140,50 to 249,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2013,All,72139,198,50 to 249,"PR, Trujillo Alto Municipality"
"PR, Utuado",2013,All,72141,106,50 to 249,"PR, Utuado Municipality"
"PR, Vega Alta",2013,All,72143,55,50 to 249,"PR, Vega Alta Municipality"
"PR, Vega Baja",2013,All,72145,113,50 to 249,"PR, Vega Baja Municipality"
"PR, Villalba",2013,All,72149,76,50 to 249,"PR, Villalba Municipality"
"VI, St. Croix",2013,All,78010,139,50 to 249,"VI, Saint Croix Island"
"PR, Aguada",2013,All,72003,409,250+,"PR, Aguada Municipality"
"PR, Aguadilla",2013,All,72005,299,250+,"PR, Aguadilla Municipality"
"PR, Anasco",2013,All,72011,350,250+,"PR, Anasco Municipality"
"PR, Arecibo",2013,All,72013,377,250+,"PR, Arecibo Municipality"
"PR, Bayamon",2013,All,72021,530,250+,"PR, Bayamon Municipality"
"PR, Cabo Rojo",2013,All,72023,405,250+,"PR, Cabo Rojo Municipality"
"PR, Caguas",2013,All,72025,303,250+,"PR, Caguas Municipality"
"PR, Carolina",2013,All,72031,375,250+,"PR, Carolina Municipality"
"PR, Isabela",2013,All,72071,311,250+,"PR, Isabela Municipality"
"PR, Mayaguez",2013,All,72097,683,250+,"PR, Mayaguez Municipality"
"PR, Moca",2013,All,72099,296,250+,"PR, Moca Municipality"
"PR, Rincon",2013,All,72117,304,250+,"PR, Rincon Municipality"
"PR, San Juan",2013,All,72127,872,250+,"PR, San Juan Municipality"
"PR, San Sabastian",2013,All,72131,324,250+,"PR, San Sebastian Municipality"
